time/fps,rollout/ep_len_mean,rollout/success_rate,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/loss
254,147.2,0.97,3206298,12586,24028,0.05,-185.80078218000003,0.0001,789074,0.006906573195010424
254,147.17,0.97,3206882,12588,24032,0.05,-185.80546339,0.0001,789220,0.0126956757158041
254,147.04,0.97,3207466,12590,24036,0.05,-185.68521780999998,0.0001,789366,0.008837077766656876
254,147.15,0.97,3208064,12592,24040,0.05,-185.8319746,0.0001,789515,0.009625795297324657
254,147.13,0.97,3208657,12594,24044,0.05,-185.77014404,0.0001,789664,0.005871650762856007
254,147.28,0.98,3209250,12596,24048,0.05,-180.95161168,0.0001,789812,0.010328500531613827
254,147.38,0.99,3209847,12598,24052,0.05,-176.05585664999998,0.0001,789961,0.04665491729974747
254,147.36,0.99,3210434,12600,24056,0.05,-176.00177566,0.0001,790108,0.008454794995486736
254,147.32,0.99,3211020,12602,24060,0.05,-175.98096449000005,0.0001,790254,0.01941545307636261
254,147.2,0.99,3211589,12604,24064,0.05,-175.87969122,0.0001,790397,0.07183879613876343
254,147.24,0.99,3212177,12606,24068,0.05,-175.95151576000004,0.0001,790544,0.014100621454417706
254,147.14,0.99,3212758,12608,24072,0.05,-175.85927919000002,0.0001,790689,0.06535623967647552
254,147.11,0.99,3213349,12610,24076,0.05,-175.85985793,0.0001,790837,0.014146007597446442
254,147.04,0.99,3213937,12612,24080,0.05,-175.83995929999998,0.0001,790984,0.005756215192377567
254,147.07,1.0,3214523,12614,24084,0.05,-170.79993116000003,0.0001,791130,0.02782636322081089
254,147.08,1.0,3215116,12616,24088,0.05,-170.89749561,0.0001,791278,0.0650196447968483
254,147.1,1.0,3215698,12618,24092,0.05,-170.97343752,0.0001,791424,0.02249082177877426
254,147.09,1.0,3216282,12620,24096,0.05,-171.01261169000006,0.0001,791570,0.01713620312511921
254,147.22,1.0,3216875,12622,24100,0.05,-171.17048641000005,0.0001,791718,0.013872524723410606
254,147.07,1.0,3217450,12624,24104,0.05,-171.02402784999998,0.0001,791862,0.0075187114998698235
254,147.0,1.0,3218042,12626,24108,0.05,-170.93094423,0.0001,792010,0.01962263509631157
254,147.0,1.0,3218631,12628,24112,0.05,-171.01328004000004,0.0001,792157,0.02113327570259571
254,146.82,1.0,3219206,12630,24116,0.05,-170.81217716999998,0.0001,792301,0.013085202313959599
254,146.75,1.0,3219795,12632,24120,0.05,-170.75150438999998,0.0001,792448,0.014429489150643349
254,146.74,1.0,3220384,12634,24124,0.05,-170.80703950999995,0.0001,792595,0.017988311126828194
254,146.63,1.0,3220961,12636,24128,0.05,-170.67312150999996,0.0001,792740,0.010845683515071869
254,146.56,1.0,3221538,12638,24132,0.05,-170.58022619000002,0.0001,792884,0.018443282693624496
254,146.55,1.0,3222121,12640,24136,0.05,-170.55941353999998,0.0001,793030,0.06894072890281677
254,146.5,1.0,3222714,12642,24140,0.05,-170.52579838999998,0.0001,793178,0.016304664313793182
254,146.49,1.0,3223306,12644,24144,0.05,-170.54175045000002,0.0001,793326,0.015623859129846096
254,146.56,1.0,3223906,12647,24148,0.05,-170.61641649999999,0.0001,793476,0.005973050836473703
254,146.42,1.0,3224489,12649,24152,0.05,-170.47303981000002,0.0001,793622,0.009911121800541878
254,146.51,1.0,3225085,12651,24156,0.05,-170.62473476000002,0.0001,793771,0.007759702857583761
254,146.57,1.0,3225677,12653,24160,0.05,-170.66321480000002,0.0001,793919,0.02005295269191265
254,146.78,1.0,3226267,12655,24164,0.05,-170.92761776999998,0.0001,794066,0.012004542164504528
254,146.71,1.0,3226848,12657,24168,0.05,-170.83536193,0.0001,794211,15.601972579956055
254,146.82,1.0,3227440,12659,24172,0.05,-170.95830098000002,0.0001,794359,0.01420576125383377
254,146.82,1.0,3228031,12661,24176,0.05,-170.87815296999997,0.0001,794507,0.010601891204714775
254,146.74,1.0,3228611,12663,24180,0.05,-170.74354161,0.0001,794652,0.06530884653329849
254,146.78,1.0,3229201,12665,24184,0.05,-170.78178611000004,0.0001,794800,0.012000229209661484
254,146.82,1.0,3229798,12667,24188,0.05,-170.81775173999995,0.0001,794949,0.009114434942603111
254,146.8,1.0,3230378,12669,24192,0.05,-170.70566655999994,0.0001,795094,0.0126842325553298
254,146.87,1.0,3230969,12671,24196,0.05,-170.73080625999998,0.0001,795242,0.022165514528751373
254,146.76,1.0,3231551,12673,24200,0.05,-170.58957177000005,0.0001,795387,0.004285020753741264
254,146.81,1.0,3232131,12675,24204,0.05,-170.62315630000003,0.0001,795532,0.007557058706879616
254,146.8,1.0,3232722,12677,24208,0.05,-170.62585714,0.0001,795680,0.06835778802633286
254,146.75,1.0,3233306,12679,24212,0.05,-170.52294428000002,0.0001,795826,0.012498360127210617
255,146.98,1.0,3233904,12681,24216,0.05,-170.81202408999997,0.0001,795975,0.013175190426409245
255,146.99,1.0,3234494,12683,24220,0.05,-170.78910263999998,0.0001,796123,0.07101017236709595
255,146.96,1.0,3235080,12685,24224,0.05,-170.67270065999998,0.0001,796269,0.06563675403594971
255,147.19,1.0,3235680,12687,24228,0.05,-170.92368833,0.0001,796419,0.011194560676813126
255,147.36,1.0,3236274,12689,24232,0.05,-171.13346439,0.0001,796568,0.007272571790963411
255,147.44,1.0,3236865,12691,24236,0.05,-171.27090748999998,0.0001,796716,0.01718546636402607
255,147.35,1.0,3237449,12693,24240,0.05,-171.16782093,0.0001,796862,0.01070103608071804
255,147.24,1.0,3238030,12695,24244,0.05,-171.10312178000004,0.0001,797007,0.023591283708810806
255,147.26,1.0,3238632,12697,24248,0.05,-171.09826698,0.0001,797157,0.017459755763411522
255,147.32,1.0,3239221,12699,24252,0.05,-171.14027158000002,0.0001,797305,0.02213709056377411
255,147.26,1.0,3239811,12701,24256,0.05,-171.09004271,0.0001,797452,0.007126574404537678
255,147.18,1.0,3240395,12704,24260,0.05,-171.04165161999998,0.0001,797598,0.012804551050066948
255,147.29,1.0,3240996,12706,24264,0.05,-171.12193094999998,0.0001,797748,0.015280364081263542
255,147.32,1.0,3241580,12708,24268,0.05,-171.15637977999998,0.0001,797894,0.011857027187943459
255,147.29,1.0,3242169,12710,24272,0.05,-171.10431654,0.0001,798042,0.01721888966858387
255,147.17,0.99,3242748,12712,24276,0.05,-176.03586493000003,0.0001,798186,0.01440739817917347
255,147.21,0.99,3243332,12714,24280,0.05,-176.10303439999998,0.0001,798332,0.05944677069783211
255,147.09,0.99,3243910,12716,24284,0.05,-175.91348902000001,0.0001,798477,0.07679019868373871
255,146.97,0.99,3244495,12718,24288,0.05,-175.75399566999997,0.0001,798623,0.009514108300209045
255,147.1,0.99,3245088,12721,24292,0.05,-175.93782177999998,0.0001,798771,0.012936422601342201
255,147.07,0.99,3245676,12723,24296,0.05,-175.93926541000005,0.0001,798918,0.010526809841394424
255,147.31,0.99,3246282,12725,24300,0.05,-176.29102563,0.0001,799070,15.522454261779785
255,147.39,0.99,3246870,12727,24304,0.05,-176.33196460999997,0.0001,799217,0.010762231424450874
255,147.41,0.99,3247463,12729,24308,0.05,-176.36075185,0.0001,799365,15.56859302520752
255,147.47,0.99,3248053,12731,24312,0.05,-176.37849886999996,0.0001,799513,0.0094137666746974
255,147.39,0.99,3248643,12733,24316,0.05,-176.25564334999999,0.0001,799660,0.021878449246287346
255,147.49,0.99,3249243,12735,24320,0.05,-176.43153775999997,0.0001,799810,0.012510747648775578
255,147.58,0.99,3249838,12737,24324,0.05,-176.54317179999998,0.0001,799959,0.012150260619819164
255,147.38,0.99,3250418,12739,24328,0.05,-176.31773086000004,0.0001,800104,0.013015887700021267
255,147.28,0.99,3251002,12741,24332,0.05,-176.21267677000003,0.0001,800250,0.011553031392395496
255,147.18,0.99,3251583,12743,24336,0.05,-176.03981659000002,0.0001,800395,15.559441566467285
255,147.25,0.99,3252174,12745,24340,0.05,-176.10871379999998,0.0001,800543,0.012489371001720428
255,147.26,0.99,3252756,12747,24344,0.05,-176.09309355000002,0.0001,800688,0.01493301335722208
255,147.08,0.99,3253340,12750,24348,0.05,-175.89427194,0.0001,800834,0.010228369385004044
255,147.09,0.99,3253930,12752,24352,0.05,-175.93649068000005,0.0001,800982,0.025968337431550026
255,147.17,0.99,3254528,12754,24356,0.05,-176.00603659,0.0001,801131,0.010763650760054588
255,147.22,0.99,3255117,12756,24360,0.05,-176.06572233000006,0.0001,801279,15.55679702758789
255,147.05,0.99,3255701,12758,24364,0.05,-175.84610942000003,0.0001,801425,0.07464402914047241
255,147.18,0.99,3256298,12760,24368,0.05,-175.93223641,0.0001,801574,0.013686932623386383
255,147.2,0.99,3256889,12762,24372,0.05,-175.97968147,0.0001,801722,0.009231346659362316
255,147.2,1.0,3257468,12764,24376,0.05,-170.93874266,0.0001,801866,0.012807236053049564
255,147.13,1.0,3258045,12766,24380,0.05,-170.84242605999995,0.0001,802011,0.018686596304178238
255,147.25,1.0,3258635,12768,24384,0.05,-171.04702439000002,0.0001,802158,0.015110501088202
255,147.27,1.0,3259222,12770,24388,0.05,-171.04353372000003,0.0001,802305,15.599848747253418
255,147.19,1.0,3259807,12772,24392,0.05,-170.9595361,0.0001,802451,0.013596958480775356
255,147.3,1.0,3260406,12774,24396,0.05,-171.06819987999995,0.0001,802601,0.015994632616639137
255,147.03,1.0,3260985,12776,24400,0.05,-170.67750704999995,0.0001,802746,0.013885744847357273
255,146.98,1.0,3261568,12778,24404,0.05,-170.64269370000002,0.0001,802891,0.006209442391991615
255,146.94,1.0,3262157,12780,24408,0.05,-170.58118305,0.0001,803039,0.02946268394589424
255,146.82,1.0,3262735,12782,24412,0.05,-170.49379621,0.0001,803183,0.008271044120192528
255,146.73,1.0,3263316,12785,24416,0.05,-170.40452267,0.0001,803328,0.012155227363109589
255,146.63,1.0,3263906,12787,24420,0.05,-170.24974933000001,0.0001,803476,0.023089172318577766
255,146.46,1.0,3264484,12789,24424,0.05,-170.01867376,0.0001,803620,0.010433361865580082
255,146.53,1.0,3265071,12791,24428,0.05,-170.09427425,0.0001,803767,0.01218860037624836
255,146.51,1.0,3265653,12793,24432,0.05,-170.06340704000002,0.0001,803913,0.06540583074092865
255,146.44,1.0,3266227,12795,24436,0.05,-170.01350913,0.0001,804056,0.0161549411714077
255,146.39,1.0,3266813,12797,24440,0.05,-169.90249695000003,0.0001,804203,0.014449628069996834
255,146.52,1.0,3267408,12799,24444,0.05,-170.04291705,0.0001,804351,0.006316715851426125
255,146.62,1.0,3268002,12801,24448,0.05,-170.13915422999995,0.0001,804500,0.01516757532954216
255,146.62,1.0,3268592,12803,24452,0.05,-170.12458453,0.0001,804647,0.013215773738920689
255,146.43,1.0,3269171,12805,24456,0.05,-169.91177987999995,0.0001,804792,0.006659254431724548
255,146.51,1.0,3269768,12807,24460,0.05,-170.05463783,0.0001,804941,0.009872972965240479
255,146.47,1.0,3270348,12809,24464,0.05,-170.06173761000002,0.0001,805086,0.005332852713763714
255,146.38,1.0,3270936,12811,24468,0.05,-170.00444688000005,0.0001,805233,0.01661168411374092
255,146.3,1.0,3271519,12813,24472,0.05,-169.88834175,0.0001,805379,0.010052565485239029
255,146.29,1.0,3272097,12815,24476,0.05,-169.86800775999995,0.0001,805524,0.12295102328062057
255,146.37,1.0,3272682,12817,24480,0.05,-169.93950514000005,0.0001,805670,0.013927399180829525
255,146.43,1.0,3273278,12820,24484,0.05,-170.03140184000003,0.0001,805819,15.623327255249023
255,146.35,1.0,3273857,12822,24488,0.05,-169.92839483,0.0001,805964,0.05116322264075279
255,146.48,1.0,3274455,12824,24492,0.05,-170.09828034000006,0.0001,806113,0.04210282117128372
255,146.33,1.0,3275039,12826,24496,0.05,-169.91686132000004,0.0001,806259,0.0660495012998581
255,146.15,0.99,3275600,12828,24500,0.05,-174.82998813999998,0.0001,806399,0.00820962619036436
255,146.23,0.99,3276191,12830,24504,0.05,-174.97862001,0.0001,806547,0.011638741008937359
255,146.16,0.99,3276773,12832,24508,0.05,-174.91276055999998,0.0001,806693,0.006967071443796158
255,146.15,0.99,3277350,12834,24512,0.05,-174.86116972000002,0.0001,806837,0.02366919256746769
255,146.07,0.99,3277923,12836,24516,0.05,-174.74782306999998,0.0001,806980,0.009023603983223438
255,146.06,0.99,3278512,12838,24520,0.05,-174.70704573999996,0.0001,807127,0.054566822946071625
255,146.18,0.99,3279102,12840,24524,0.05,-174.87782906,0.0001,807275,0.00920021627098322
255,146.03,0.98,3279674,12842,24528,0.05,-179.85080053000001,0.0001,807418,0.010093901306390762
255,146.2,0.98,3280273,12844,24532,0.05,-180.03402368,0.0001,807568,0.09663888067007065
255,146.29,0.98,3280856,12846,24536,0.05,-180.14695719,0.0001,807713,0.007358865812420845
255,146.29,0.98,3281442,12848,24540,0.05,-180.16812026999997,0.0001,807860,0.054025884717702866
255,146.06,0.98,3282014,12850,24544,0.05,-179.89813015000004,0.0001,808003,0.01280813105404377
255,145.97,0.98,3282599,12852,24548,0.05,-179.79329400999998,0.0001,808149,0.02323172613978386
255,145.98,0.98,3283190,12854,24552,0.05,-179.7344232,0.0001,808297,15.664563179016113
255,146.07,0.97,3283778,12856,24556,0.05,-184.86206553,0.0001,808444,15.580547332763672
255,146.06,0.97,3284374,12859,24560,0.05,-184.80105489,0.0001,808593,0.05713982507586479
255,146.17,0.97,3284965,12861,24564,0.05,-184.86596214999994,0.0001,808741,0.013929331675171852
255,146.19,0.97,3285555,12863,24568,0.05,-184.92085358,0.0001,808888,0.009650521911680698
255,146.34,0.97,3286153,12865,24572,0.05,-185.08643239,0.0001,809038,0.008360656909644604
255,146.45,0.97,3286742,12867,24576,0.05,-185.20535492999997,0.0001,809185,0.007824862375855446
255,146.51,0.97,3287333,12869,24580,0.05,-185.28101404,0.0001,809333,0.00857522338628769
255,146.4,0.97,3287918,12871,24584,0.05,-185.11401125999998,0.0001,809479,0.056593842804431915
255,146.58,0.97,3288515,12873,24588,0.05,-185.35760366,0.0001,809628,0.016586534678936005
255,146.5,0.96,3289105,12875,24592,0.05,-190.25163998,0.0001,809776,0.027366558089852333
255,146.54,0.96,3289693,12877,24596,0.05,-190.30289507,0.0001,809923,0.014291176572442055
255,146.73,0.96,3290273,12879,24600,0.05,-190.40640365,0.0001,810068,0.013021345250308514
255,146.72,0.96,3290863,12881,24604,0.05,-190.37361264999998,0.0001,810215,0.10788175463676453
255,146.82,0.96,3291455,12883,24608,0.05,-190.47677523,0.0001,810363,15.387594223022461
255,146.88,0.96,3292038,12885,24612,0.05,-190.5533629,0.0001,810509,0.011019999161362648
255,147.03,0.96,3292626,12887,24616,0.05,-190.69704622999998,0.0001,810656,15.584248542785645
255,147.04,0.96,3293216,12889,24620,0.05,-190.76631895999998,0.0001,810803,0.008504733443260193
255,147.05,0.96,3293807,12892,24624,0.05,-190.78643501,0.0001,810951,0.013821754604578018
255,147.22,0.97,3294396,12894,24628,0.05,-185.8286248,0.0001,811098,0.011752349324524403
255,147.03,0.97,3294976,12896,24632,0.05,-185.61838234999996,0.0001,811243,0.006867941468954086
255,146.98,0.97,3295554,12898,24636,0.05,-185.54703757,0.0001,811388,0.0363197922706604
255,146.95,0.97,3296137,12900,24640,0.05,-185.49601632000002,0.0001,811534,0.05537698417901993
255,147.06,0.97,3296720,12902,24644,0.05,-185.63863551000006,0.0001,811679,0.007033755071461201
255,147.16,0.97,3297315,12904,24648,0.05,-185.81016495999995,0.0001,811828,0.06548008322715759
255,147.06,0.97,3297896,12906,24652,0.05,-185.74826328999995,0.0001,811973,0.010636087507009506
255,147.09,0.98,3298487,12908,24656,0.05,-180.78336878999994,0.0001,812121,0.01678459718823433
255,147.04,0.98,3299078,12910,24660,0.05,-180.72572785,0.0001,812269,0.008212419226765633
255,146.88,0.98,3299653,12912,24664,0.05,-180.59293845,0.0001,812413,0.009215780533850193
255,146.78,0.98,3300233,12914,24668,0.05,-180.49218665999996,0.0001,812558,0.006781752686947584
255,146.77,0.98,3300830,12916,24672,0.05,-180.45014895999992,0.0001,812707,0.00986151397228241
255,146.74,0.98,3301416,12919,24676,0.05,-180.39859950000002,0.0001,812853,0.011235754005610943
255,146.7,0.98,3302003,12921,24680,0.05,-180.35660144999997,0.0001,813000,0.008979374542832375
255,146.76,0.98,3302594,12923,24684,0.05,-180.43446727000003,0.0001,813148,0.06219468638300896
255,146.44,0.98,3303159,12925,24688,0.05,-180.04858566000001,0.0001,813289,0.007091516628861427
255,146.41,0.99,3303746,12927,24692,0.05,-174.98455066,0.0001,813436,0.015029553323984146
255,146.31,0.99,3304324,12929,24696,0.05,-174.82610405,0.0001,813580,0.014896380715072155
255,146.35,1.0,3304908,12931,24700,0.05,-169.84595043000004,0.0001,813726,0.006745286285877228
255,146.26,0.99,3305489,12933,24704,0.05,-174.69956531,0.0001,813872,0.014534812420606613
255,146.21,0.99,3306076,12935,24708,0.05,-174.60323074,0.0001,814018,0.07205261290073395
255,146.31,0.98,3306669,12937,24712,0.05,-179.71182693,0.0001,814167,0.016762133687734604
255,146.34,0.98,3307260,12939,24716,0.05,-179.81649115,0.0001,814314,0.008264310657978058
255,146.3,0.98,3307846,12941,24720,0.05,-179.70361203000002,0.0001,814461,0.015106499195098877
255,146.19,0.98,3308426,12943,24724,0.05,-179.56964875999995,0.0001,814606,15.615697860717773
255,146.09,0.97,3309005,12945,24728,0.05,-184.49410474,0.0001,814751,0.005390356760472059
255,146.16,0.97,3309592,12947,24732,0.05,-184.53776925,0.0001,814897,0.004487522412091494
255,146.17,0.97,3310171,12949,24736,0.05,-184.55080497999998,0.0001,815042,0.013512754812836647
255,146.21,0.96,3310758,12951,24740,0.05,-189.64037978,0.0001,815189,15.655383110046387
255,146.29,0.96,3311349,12953,24744,0.05,-189.73605348,0.0001,815337,0.009206502698361874
255,146.2,0.95,3311935,12955,24748,0.05,-194.57179384999995,0.0001,815483,0.0105685293674469
255,146.16,0.95,3312512,12957,24752,0.05,-194.53010115,0.0001,815627,0.01442284882068634
255,146.18,0.95,3313105,12960,24756,0.05,-194.54903785000002,0.0001,815776,0.05278562381863594
255,146.15,0.95,3313693,12962,24760,0.05,-194.53134652000006,0.0001,815923,46.708282470703125
255,146.24,0.95,3314277,12964,24764,0.05,-194.58243247000001,0.0001,816069,0.01167701929807663
255,146.26,0.94,3314859,12966,24768,0.05,-199.56908259999997,0.0001,816214,0.031186359003186226
255,146.26,0.94,3315456,12968,24772,0.05,-199.61256756000003,0.0001,816363,0.011659427545964718
255,146.23,0.94,3316039,12970,24776,0.05,-199.56743192999994,0.0001,816509,0.011476259678602219
255,146.23,0.93,3316626,12972,24780,0.05,-204.58406581,0.0001,816656,0.008965076878666878
255,146.12,0.93,3317206,12974,24784,0.05,-204.45196016000003,0.0001,816801,0.06119217723608017
255,146.32,0.93,3317791,12976,24788,0.05,-204.59452272,0.0001,816947,0.05625447630882263
255,146.39,0.93,3318385,12978,24792,0.05,-204.66605373000002,0.0001,817096,0.00675360020250082
255,146.37,0.93,3318961,12980,24796,0.05,-204.67428194999997,0.0001,817240,0.023305632174015045
255,146.4,0.92,3319548,12982,24800,0.05,-209.73272163,0.0001,817386,0.012316897511482239
255,146.38,0.93,3320127,12984,24804,0.05,-204.71897524000005,0.0001,817531,0.006433224305510521
255,146.38,0.93,3320714,12986,24808,0.05,-204.77522654999996,0.0001,817678,0.009730302728712559
255,146.22,0.94,3321291,12988,24812,0.05,-199.60055728999995,0.0001,817822,0.012522844597697258
255,146.18,0.94,3321878,12990,24816,0.05,-199.58752141999997,0.0001,817969,0.012258574366569519
255,146.2,0.94,3322466,12992,24820,0.05,-199.72171017000005,0.0001,818116,0.012765397317707539
255,146.18,0.94,3323044,12994,24824,0.05,-199.71052552,0.0001,818260,0.010252058506011963
255,146.26,0.95,3323631,12997,24828,0.05,-194.77256421,0.0001,818407,0.010690288618206978
255,146.15,0.95,3324207,12999,24832,0.05,-194.71293457999997,0.0001,818551,0.007423808332532644
255,146.14,0.95,3324785,13001,24836,0.05,-194.72391052,0.0001,818696,0.06779762357473373
255,146.11,0.96,3325369,13003,24840,0.05,-189.67343308999997,0.0001,818842,0.055626098066568375
255,146.08,0.96,3325957,13005,24844,0.05,-189.63124471999996,0.0001,818989,0.008282332681119442
255,146.08,0.97,3326543,13007,24848,0.05,-184.68695701999997,0.0001,819135,0.00939294882118702
255,146.09,0.97,3327121,13009,24852,0.05,-184.69563649,0.0001,819280,0.02975122258067131
255,145.91,0.97,3327696,13011,24856,0.05,-184.47105163999996,0.0001,819423,0.02180541679263115
255,145.92,0.97,3328285,13013,24860,0.05,-184.52688830999995,0.0001,819571,0.018199510872364044
255,145.79,0.95,3328856,13015,24864,0.05,-199.44824100999998,0.0001,819713,0.011907603591680527
255,145.83,0.95,3329442,13017,24868,0.05,-199.55352787000004,0.0001,819860,0.04840859770774841
255,145.74,0.94,3330030,13019,24872,0.05,-204.45333511,0.0001,820007,0.009597854688763618
255,145.76,0.94,3330615,13021,24876,0.05,-204.52507226,0.0001,820153,0.014903688803315163
255,145.57,0.94,3331183,13023,24880,0.05,-204.36343882,0.0001,820295,0.010680249892175198
255,145.6,0.94,3331766,13025,24884,0.05,-204.38801719,0.0001,820441,0.06390939652919769
255,145.6,0.94,3332351,13027,24888,0.05,-204.50856906,0.0001,820587,0.010133037343621254
255,145.5,0.94,3332935,13029,24892,0.05,-204.40865314,0.0001,820733,0.004956176970154047
255,145.55,0.94,3333516,13031,24896,0.05,-204.52832748000003,0.0001,820878,0.009242085739970207
255,145.41,0.95,3334089,13033,24900,0.05,-199.37682229000006,0.0001,821022,0.006105378735810518
255,145.52,0.94,3334679,13035,24904,0.05,-204.51683055,0.0001,821169,0.00969781819730997
255,145.5,0.94,3335264,13037,24908,0.05,-204.49935416,0.0001,821315,0.014395501464605331
255,145.55,0.94,3335846,13039,24912,0.05,-204.52908805000007,0.0001,821461,0.019276440143585205
255,145.56,0.94,3336434,13041,24916,0.05,-204.52294493999997,0.0001,821608,0.006174163892865181
255,145.46,0.94,3337012,13043,24920,0.05,-204.30343579999996,0.0001,821752,0.008338681422173977
255,145.55,0.93,3337599,13045,24924,0.05,-209.38577678000001,0.0001,821899,0.005678778048604727
255,145.67,0.93,3338198,13048,24928,0.05,-209.55006369999998,0.0001,822049,0.019457420334219933
255,145.78,0.93,3338785,13050,24932,0.05,-209.65526683,0.0001,822196,15.088942527770996
255,145.79,0.93,3339364,13052,24936,0.05,-209.64761380999997,0.0001,822340,0.014251908287405968
255,145.72,0.93,3339941,13054,24940,0.05,-209.56966584999998,0.0001,822485,0.007816538214683533
255,145.68,0.93,3340525,13056,24944,0.05,-209.50312547999994,0.0001,822631,0.009060823358595371
255,145.74,0.93,3341117,13058,24948,0.05,-214.50333898999997,0.0001,822779,0.018377231433987617
255,145.76,0.92,3341697,13060,24952,0.05,-219.66337545999994,0.0001,822924,0.015034807845950127
255,145.77,0.92,3342273,13062,24956,0.05,-219.64674458999997,0.0001,823068,0.008454026654362679
255,145.79,0.92,3342864,13064,24960,0.05,-219.60497268999998,0.0001,823215,15.518205642700195
255,145.84,0.94,3343440,13066,24964,0.05,-204.63485523,0.0001,823359,0.004560874775052071
255,145.84,0.95,3344026,13068,24968,0.05,-199.56934052,0.0001,823506,0.010113530792295933
255,145.69,0.94,3344599,13070,24972,0.05,-204.51234506999998,0.0001,823649,0.01561764720827341
255,145.76,0.94,3345191,13072,24976,0.05,-204.57674885,0.0001,823797,0.010510244406759739
255,145.99,0.95,3345782,13074,24980,0.05,-199.76159244,0.0001,823945,0.010364273563027382
255,145.94,0.94,3346360,13076,24984,0.05,-204.72326715,0.0001,824089,0.006996880751103163
255,146.02,0.93,3346953,13078,24988,0.05,-209.80827602000002,0.0001,824238,0.02715441584587097
255,145.89,0.91,3347524,13080,24992,0.05,-219.7295997,0.0001,824380,0.0072068884037435055
255,145.74,0.89,3348090,13082,24996,0.05,-229.59840743,0.0001,824522,0.12427814304828644
255,145.89,0.89,3348678,13084,25000,0.05,-229.76455268,0.0001,824669,0.010040383785963058
255,145.82,0.9,3349261,13087,25004,0.05,-224.65253833999995,0.0001,824815,0.013448316603899002
255,145.85,0.9,3349849,13089,25008,0.05,-224.67521847999996,0.0001,824962,0.0669180154800415
255,145.82,0.9,3350428,13091,25012,0.05,-224.69678446,0.0001,825106,0.013051262125372887
255,145.82,0.9,3351016,13093,25016,0.05,-224.69476071999998,0.0001,825253,0.07091261446475983
255,145.81,0.9,3351593,13095,25020,0.05,-224.73154230000003,0.0001,825398,0.008842416107654572
255,145.74,0.91,3352173,13097,25024,0.05,-219.68208253999998,0.0001,825543,0.06765219569206238
255,145.53,0.91,3352751,13099,25028,0.05,-219.42933058000003,0.0001,825687,0.013041356578469276
255,145.55,0.91,3353340,13101,25032,0.05,-219.49589528,0.0001,825834,0.06791234016418457
255,145.47,0.91,3353911,13103,25036,0.05,-219.4351233,0.0001,825977,0.010279962792992592
255,145.59,0.91,3354500,13105,25040,0.05,-219.60874399000005,0.0001,826124,0.008040334098041058
255,145.58,0.91,3355083,13107,25044,0.05,-219.63929056,0.0001,826270,0.007987072691321373
255,145.64,0.91,3355681,13109,25048,0.05,-214.74625891999997,0.0001,826420,0.010302465409040451
255,145.62,0.92,3356259,13111,25052,0.05,-209.63662473999995,0.0001,826564,0.05811028555035591
255,145.64,0.92,3356837,13113,25056,0.05,-209.6776972,0.0001,826709,0.05410849303007126
255,145.51,0.92,3357415,13115,25060,0.05,-209.53760889999998,0.0001,826853,0.010649838484823704
255,145.47,0.92,3357987,13117,25064,0.05,-209.49887002999995,0.0001,826996,0.11653800308704376
255,145.53,0.92,3358579,13119,25068,0.05,-209.64330974,0.0001,827144,0.008946293033659458
255,145.66,0.94,3359165,13121,25072,0.05,-199.68684471,0.0001,827291,0.01473385002464056
256,145.48,0.94,3359739,13123,25076,0.05,-199.47821775,0.0001,827434,0.005804717540740967
256,145.31,0.94,3360313,13125,25080,0.05,-199.29379742999998,0.0001,827578,0.028675176203250885
256,145.33,0.95,3360893,13127,25084,0.05,-194.32541668,0.0001,827723,0.01059556845575571
256,145.15,0.95,3361468,13129,25088,0.05,-194.09453087999998,0.0001,827866,0.017148025333881378
256,145.16,0.97,3362040,13131,25092,0.05,-184.04279495999998,0.0001,828009,0.012762293219566345
256,145.25,0.99,3362615,13133,25096,0.05,-174.09125598000003,0.0001,828153,0.05591331049799919
256,145.12,0.99,3363190,13135,25100,0.05,-173.97038435,0.0001,828297,0.013299714773893356
256,144.95,0.99,3363756,13137,25104,0.05,-173.81226059,0.0001,828438,0.016262641176581383
256,144.85,0.99,3364334,13139,25108,0.05,-173.72923427999996,0.0001,828583,0.00858287326991558
256,144.77,0.99,3364905,13141,25112,0.05,-173.60343281999997,0.0001,828726,0.004862896632403135
256,144.54,0.99,3365470,13143,25116,0.05,-173.32915454,0.0001,828867,0.020188266411423683
256,144.33,0.97,3366026,13145,25120,0.05,-183.27213909,0.0001,829006,0.01701285131275654
256,144.28,0.96,3366601,13147,25124,0.05,-188.26048337,0.0001,829150,0.008874351158738136
256,144.29,0.95,3367180,13149,25128,0.05,-193.31888813999998,0.0001,829294,15.396835327148438
256,144.23,0.95,3367763,13151,25132,0.05,-193.21658071,0.0001,829440,0.005996755789965391
256,144.36,0.95,3368347,13153,25136,0.05,-193.36583615000004,0.0001,829586,0.0667324811220169
256,144.25,0.95,3368925,13155,25140,0.05,-193.22397739000004,0.0001,829731,0.07062847167253494
256,144.19,0.95,3369502,13157,25144,0.05,-193.16015543000006,0.0001,829875,0.009711836464703083
256,144.09,0.95,3370090,13159,25148,0.05,-193.09221898000004,0.0001,830022,0.009619064629077911
256,144.18,0.95,3370677,13161,25152,0.05,-193.17383320000002,0.0001,830169,0.007755669765174389
